filename,max_score
faph_00311.wav,0.996078
faph_00403.wav,0.996078
faph_00507.wav,0.996078
faph_00517.wav,0.996078
faph_00576.wav,0.996078
faph_00578.wav,0.996078
faph_00584.wav,0.996078
faph_00610.wav,0.996078
faph_00713.wav,0.996078
faph_00714.wav,0.996078
faph_00730.wav,0.996078
faph_00768.wav,0.996078
faph_00776.wav,0.996078
faph_00814.wav,0.996078
faph_00829.wav,0.996078
faph_00830.wav,0.996078
faph_00836.wav,0.996078
faph_00872.wav,0.996078
faph_00953.wav,0.996078
faph_00979.wav,0.996078
faph_01008.wav,0.996078
faph_01037.wav,0.996078
faph_01061.wav,0.996078
faph_01100.wav,0.996078
faph_01130.wav,0.996078
faph_01171.wav,0.996078
faph_01189.wav,0.996078
faph_01206.wav,0.996078
faph_01213.wav,0.996078
faph_01234.wav,0.996078
faph_01259.wav,0.996078
faph_01302.wav,0.996078
faph_01327.wav,0.996078
faph_01357.wav,0.996078
faph_01358.wav,0.996078
faph_01363.wav,0.996078
faph_01374.wav,0.996078
faph_01432.wav,0.996078
faph_01455.wav,0.996078
faph_01467.wav,0.996078
faph_01532.wav,0.996078
faph_01537.wav,0.996078
faph_01569.wav,0.996078
faph_01582.wav,0.996078
faph_01599.wav,0.996078
faph_01608.wav,0.996078
faph_01614.wav,0.996078
faph_01617.wav,0.996078
faph_01620.wav,0.996078
faph_01626.wav,0.996078
faph_01647.wav,0.996078
faph_01664.wav,0.996078
faph_01689.wav,0.996078
faph_01752.wav,0.996078
faph_01765.wav,0.996078
faph_01784.wav,0.996078
faph_01794.wav,0.996078
faph_01806.wav,0.996078
faph_01807.wav,0.996078
faph_01818.wav,0.996078
faph_01826.wav,0.996078
faph_01888.wav,0.996078
faph_01912.wav,0.996078
faph_01956.wav,0.996078
faph_01959.wav,0.996078
faph_01980.wav,0.996078
faph_01993.wav,0.996078
faph_01996.wav,0.996078
