filename,max_score
faph_01167.wav,1.000000
faph_01177.wav,1.000000
faph_01182.wav,1.000000
faph_01195.wav,1.000000
faph_01197.wav,1.000000
faph_01198.wav,1.000000
faph_01200.wav,1.000000
faph_01204.wav,1.000000
faph_01215.wav,1.000000
faph_01220.wav,1.000000
faph_01225.wav,1.000000
faph_01226.wav,1.000000
faph_01233.wav,1.000000
faph_01247.wav,1.000000
faph_01270.wav,1.000000
faph_01328.wav,1.000000
faph_01338.wav,1.000000
faph_01348.wav,1.000000
faph_01377.wav,1.000000
faph_01383.wav,1.000000
faph_01389.wav,1.000000
faph_01390.wav,1.000000
faph_01396.wav,1.000000
faph_01410.wav,1.000000
faph_01419.wav,1.000000
faph_01437.wav,1.000000
faph_01446.wav,1.000000
faph_01464.wav,1.000000
faph_01482.wav,1.000000
faph_01483.wav,1.000000
faph_01484.wav,1.000000
faph_01502.wav,1.000000
faph_01503.wav,1.000000
faph_01506.wav,1.000000
faph_01511.wav,1.000000
faph_01522.wav,1.000000
faph_01531.wav,1.000000
faph_01545.wav,1.000000
faph_01546.wav,1.000000
faph_01558.wav,1.000000
faph_01561.wav,1.000000
faph_01565.wav,1.000000
faph_01568.wav,1.000000
faph_01569.wav,1.000000
faph_01586.wav,1.000000
faph_01594.wav,1.000000
faph_01601.wav,1.000000
faph_01606.wav,1.000000
faph_01630.wav,1.000000
faph_01632.wav,1.000000
faph_01665.wav,1.000000
faph_01668.wav,1.000000
faph_01680.wav,1.000000
faph_01683.wav,1.000000
faph_01684.wav,1.000000
faph_01703.wav,1.000000
faph_01719.wav,1.000000
faph_01731.wav,1.000000
faph_01732.wav,1.000000
faph_01733.wav,1.000000
faph_01735.wav,1.000000
faph_01750.wav,1.000000
faph_01757.wav,1.000000
faph_01775.wav,1.000000
faph_01781.wav,1.000000
faph_01787.wav,1.000000
faph_01795.wav,1.000000
faph_01801.wav,1.000000
faph_01810.wav,1.000000
faph_01811.wav,1.000000
faph_01821.wav,1.000000
faph_01823.wav,1.000000
faph_01834.wav,1.000000
faph_01837.wav,1.000000
faph_01843.wav,1.000000
faph_01864.wav,1.000000
faph_01866.wav,1.000000
faph_01878.wav,1.000000
faph_01887.wav,1.000000
faph_01892.wav,1.000000
faph_01895.wav,1.000000
faph_01906.wav,1.000000
faph_01917.wav,1.000000
faph_01922.wav,1.000000
faph_01925.wav,1.000000
faph_01926.wav,1.000000
faph_01949.wav,1.000000
faph_01952.wav,1.000000
faph_01967.wav,1.000000
faph_01969.wav,1.000000
faph_01984.wav,1.000000
faph_01992.wav,1.000000
faph_01993.wav,1.000000
faph_00017.wav,0.996078
faph_00025.wav,0.996078
faph_00066.wav,0.996078
faph_00120.wav,0.996078
faph_00126.wav,0.996078
faph_00127.wav,0.996078
faph_00207.wav,0.996078
faph_00283.wav,0.996078
faph_00359.wav,0.996078
faph_00374.wav,0.996078
faph_00392.wav,0.996078
faph_00479.wav,0.996078
faph_00509.wav,0.996078
faph_00536.wav,0.996078
faph_00543.wav,0.996078
faph_00634.wav,0.996078
faph_00709.wav,0.996078
faph_00762.wav,0.996078
faph_00797.wav,0.996078
faph_00868.wav,0.996078
faph_00869.wav,0.996078
faph_00912.wav,0.996078
faph_00953.wav,0.996078
faph_00964.wav,0.996078
faph_00976.wav,0.996078
faph_01073.wav,0.996078
faph_01116.wav,0.996078
faph_01140.wav,0.996078
faph_01159.wav,0.996078
faph_01189.wav,0.996078
faph_01213.wav,0.996078
faph_01216.wav,0.996078
faph_01235.wav,0.996078
faph_01238.wav,0.996078
faph_01286.wav,0.996078
faph_01347.wav,0.996078
faph_01427.wav,0.996078
faph_01447.wav,0.996078
faph_01525.wav,0.996078
faph_01557.wav,0.996078
faph_01595.wav,0.996078
faph_01612.wav,0.996078
faph_01650.wav,0.996078
faph_01658.wav,0.996078
faph_01659.wav,0.996078
faph_01677.wav,0.996078
faph_01681.wav,0.996078
faph_01707.wav,0.996078
faph_01828.wav,0.996078
faph_01841.wav,0.996078
faph_01857.wav,0.996078
faph_01861.wav,0.996078
faph_01940.wav,0.996078
faph_01986.wav,0.996078
faph_00067.wav,0.992157
faph_00113.wav,0.992157
faph_00192.wav,0.992157
faph_00199.wav,0.992157
faph_00238.wav,0.992157
faph_00255.wav,0.992157
faph_00288.wav,0.992157
faph_00362.wav,0.992157
faph_00401.wav,0.992157
faph_00460.wav,0.992157
faph_00808.wav,0.992157
faph_00846.wav,0.992157
faph_00880.wav,0.992157
faph_01006.wav,0.992157
faph_01044.wav,0.992157
faph_01201.wav,0.992157
faph_01223.wav,0.992157
faph_01282.wav,0.992157
faph_01302.wav,0.992157
faph_01323.wav,0.992157
faph_01362.wav,0.992157
faph_01431.wav,0.992157
faph_01468.wav,0.992157
faph_01481.wav,0.992157
faph_01554.wav,0.992157
faph_01566.wav,0.992157
faph_01639.wav,0.992157
faph_01688.wav,0.992157
faph_01782.wav,0.992157
faph_01817.wav,0.992157
faph_01921.wav,0.992157
faph_00039.wav,0.988235
faph_00239.wav,0.988235
faph_00259.wav,0.988235
faph_00284.wav,0.988235
faph_00305.wav,0.988235
faph_00403.wav,0.988235
faph_00415.wav,0.988235
faph_00544.wav,0.988235
faph_00667.wav,0.988235
faph_00802.wav,0.988235
faph_00806.wav,0.988235
faph_00847.wav,0.988235
faph_00879.wav,0.988235
faph_00898.wav,0.988235
faph_00919.wav,0.988235
faph_00973.wav,0.988235
faph_01094.wav,0.988235
faph_01174.wav,0.988235
faph_01234.wav,0.988235
faph_01255.wav,0.988235
faph_01273.wav,0.988235
faph_01289.wav,0.988235
faph_01303.wav,0.988235
faph_01327.wav,0.988235
faph_01351.wav,0.988235
faph_01451.wav,0.988235
faph_01518.wav,0.988235
faph_01536.wav,0.988235
faph_01585.wav,0.988235
faph_01631.wav,0.988235
faph_01738.wav,0.988235
faph_01792.wav,0.988235
faph_01870.wav,0.988235
faph_01874.wav,0.988235
faph_01929.wav,0.988235
faph_01937.wav,0.988235
faph_01978.wav,0.988235
faph_00024.wav,0.984314
faph_00124.wav,0.984314
faph_00131.wav,0.984314
faph_00167.wav,0.984314
faph_00263.wav,0.984314
faph_00350.wav,0.984314
faph_00369.wav,0.984314
faph_00480.wav,0.984314
faph_00481.wav,0.984314
faph_00527.wav,0.984314
faph_00569.wav,0.984314
faph_00583.wav,0.984314
faph_00646.wav,0.984314
faph_00658.wav,0.984314
faph_00746.wav,0.984314
faph_00753.wav,0.984314
faph_00774.wav,0.984314
faph_00777.wav,0.984314
faph_00798.wav,0.984314
faph_00836.wav,0.984314
faph_00857.wav,0.984314
faph_00904.wav,0.984314
faph_01072.wav,0.984314
faph_01089.wav,0.984314
faph_01122.wav,0.984314
faph_01128.wav,0.984314
faph_01176.wav,0.984314
faph_01258.wav,0.984314
faph_01299.wav,0.984314
faph_01306.wav,0.984314
faph_01311.wav,0.984314
faph_01382.wav,0.984314
faph_01615.wav,0.984314
faph_01622.wav,0.984314
faph_01742.wav,0.984314
faph_01813.wav,0.984314
faph_01831.wav,0.984314
faph_01840.wav,0.984314
faph_00159.wav,0.976471
faph_00265.wav,0.976471
faph_00295.wav,0.976471
faph_00379.wav,0.976471
faph_00682.wav,0.976471
faph_00694.wav,0.976471
faph_00695.wav,0.976471
faph_00811.wav,0.976471
faph_00825.wav,0.976471
faph_00905.wav,0.976471
faph_00980.wav,0.976471
faph_01042.wav,0.976471
faph_01124.wav,0.976471
faph_01205.wav,0.976471
faph_01236.wav,0.976471
faph_01269.wav,0.976471
faph_01281.wav,0.976471
faph_01301.wav,0.976471
faph_01354.wav,0.976471
faph_01391.wav,0.976471
faph_01462.wav,0.976471
faph_01466.wav,0.976471
faph_01540.wav,0.976471
faph_01559.wav,0.976471
faph_01613.wav,0.976471
faph_01678.wav,0.976471
faph_01799.wav,0.976471
faph_01897.wav,0.976471
faph_01898.wav,0.976471
faph_01930.wav,0.976471
faph_01932.wav,0.976471
faph_01973.wav,0.976471
faph_01991.wav,0.976471
faph_00009.wav,0.972549
faph_00096.wav,0.972549
faph_00164.wav,0.972549
faph_00204.wav,0.972549
faph_00262.wav,0.972549
faph_00294.wav,0.972549
faph_00300.wav,0.972549
faph_00325.wav,0.972549
faph_00348.wav,0.972549
faph_00449.wav,0.972549
faph_00456.wav,0.972549
faph_00486.wav,0.972549
faph_00487.wav,0.972549
faph_00515.wav,0.972549
faph_00576.wav,0.972549
faph_00648.wav,0.972549
faph_00655.wav,0.972549
faph_00738.wav,0.972549
faph_00793.wav,0.972549
faph_00873.wav,0.972549
faph_00914.wav,0.972549
faph_00929.wav,0.972549
faph_00939.wav,0.972549
faph_00972.wav,0.972549
faph_01111.wav,0.972549
faph_01115.wav,0.972549
faph_01125.wav,0.972549
faph_01194.wav,0.972549
faph_01283.wav,0.972549
faph_01589.wav,0.972549
faph_01682.wav,0.972549
faph_01720.wav,0.972549
faph_01759.wav,0.972549
faph_01776.wav,0.972549
faph_01824.wav,0.972549
faph_01842.wav,0.972549
faph_00020.wav,0.960784
faph_00094.wav,0.960784
faph_00104.wav,0.960784
faph_00152.wav,0.960784
faph_00181.wav,0.960784
faph_00188.wav,0.960784
faph_00215.wav,0.960784
faph_00230.wav,0.960784
faph_00250.wav,0.960784
faph_00332.wav,0.960784
faph_00385.wav,0.960784
faph_00419.wav,0.960784
faph_00475.wav,0.960784
faph_00578.wav,0.960784
faph_00712.wav,0.960784
faph_00758.wav,0.960784
faph_00787.wav,0.960784
faph_00820.wav,0.960784
faph_00862.wav,0.960784
faph_00895.wav,0.960784
faph_00910.wav,0.960784
faph_00965.wav,0.960784
faph_01037.wav,0.960784
faph_01101.wav,0.960784
faph_01113.wav,0.960784
faph_01209.wav,0.960784
faph_01245.wav,0.960784
faph_01254.wav,0.960784
faph_01292.wav,0.960784
faph_01305.wav,0.960784
faph_01333.wav,0.960784
faph_01386.wav,0.960784
faph_01417.wav,0.960784
faph_01420.wav,0.960784
faph_01422.wav,0.960784
faph_01459.wav,0.960784
faph_01501.wav,0.960784
faph_01560.wav,0.960784
faph_01572.wav,0.960784
faph_01596.wav,0.960784
faph_01647.wav,0.960784
faph_01701.wav,0.960784
faph_01718.wav,0.960784
faph_01764.wav,0.960784
faph_01765.wav,0.960784
faph_01846.wav,0.960784
faph_01868.wav,0.960784
faph_01924.wav,0.960784
faph_01954.wav,0.960784
faph_00118.wav,0.949020
faph_00136.wav,0.949020
faph_00150.wav,0.949020
faph_00157.wav,0.949020
faph_00165.wav,0.949020
faph_00274.wav,0.949020
faph_00287.wav,0.949020
faph_00345.wav,0.949020
faph_00426.wav,0.949020
faph_00432.wav,0.949020
faph_00437.wav,0.949020
faph_00538.wav,0.949020
faph_00558.wav,0.949020
faph_00586.wav,0.949020
faph_00649.wav,0.949020
faph_00794.wav,0.949020
faph_00830.wav,0.949020
faph_00838.wav,0.949020
faph_00841.wav,0.949020
faph_01014.wav,0.949020
faph_01051.wav,0.949020
faph_01052.wav,0.949020
faph_01095.wav,0.949020
faph_01160.wav,0.949020
faph_01217.wav,0.949020
faph_01355.wav,0.949020
faph_01361.wav,0.949020
faph_01384.wav,0.949020
faph_01403.wav,0.949020
faph_01434.wav,0.949020
faph_01473.wav,0.949020
faph_01521.wav,0.949020
faph_01538.wav,0.949020
faph_01578.wav,0.949020
faph_01597.wav,0.949020
faph_01727.wav,0.949020
faph_01809.wav,0.949020
faph_01820.wav,0.949020
faph_01882.wav,0.949020
faph_01912.wav,0.949020
faph_00032.wav,0.933333
faph_00050.wav,0.933333
faph_00070.wav,0.933333
faph_00072.wav,0.933333
faph_00075.wav,0.933333
faph_00076.wav,0.933333
faph_00200.wav,0.933333
faph_00289.wav,0.933333
faph_00315.wav,0.933333
faph_00316.wav,0.933333
faph_00388.wav,0.933333
faph_00446.wav,0.933333
faph_00535.wav,0.933333
faph_00582.wav,0.933333
faph_00592.wav,0.933333
faph_00722.wav,0.933333
faph_00840.wav,0.933333
faph_00850.wav,0.933333
faph_00952.wav,0.933333
faph_00979.wav,0.933333
faph_00999.wav,0.933333
faph_01033.wav,0.933333
faph_01084.wav,0.933333
faph_01105.wav,0.933333
faph_01134.wav,0.933333
faph_01231.wav,0.933333
faph_01285.wav,0.933333
faph_01454.wav,0.933333
faph_01479.wav,0.933333
faph_01537.wav,0.933333
faph_01567.wav,0.933333
faph_01571.wav,0.933333
faph_01579.wav,0.933333
faph_01605.wav,0.933333
faph_01660.wav,0.933333
faph_01713.wav,0.933333
faph_01715.wav,0.933333
faph_01767.wav,0.933333
faph_01772.wav,0.933333
faph_01779.wav,0.933333
faph_01794.wav,0.933333
faph_01806.wav,0.933333
faph_01818.wav,0.933333
faph_01888.wav,0.933333
faph_01891.wav,0.933333
faph_01946.wav,0.933333
faph_01959.wav,0.933333
faph_01965.wav,0.933333
faph_00005.wav,0.913725
faph_00031.wav,0.913725
faph_00035.wav,0.913725
faph_00205.wav,0.913725
faph_00236.wav,0.913725
faph_00249.wav,0.913725
faph_00277.wav,0.913725
faph_00286.wav,0.913725
faph_00324.wav,0.913725
faph_00344.wav,0.913725
faph_00351.wav,0.913725
faph_00398.wav,0.913725
faph_00427.wav,0.913725
faph_00518.wav,0.913725
faph_00577.wav,0.913725
faph_00602.wav,0.913725
faph_00633.wav,0.913725
faph_00647.wav,0.913725
faph_00671.wav,0.913725
faph_00698.wav,0.913725
faph_00760.wav,0.913725
faph_00844.wav,0.913725
faph_00881.wav,0.913725
faph_00884.wav,0.913725
faph_00888.wav,0.913725
faph_01018.wav,0.913725
faph_01065.wav,0.913725
faph_01076.wav,0.913725
faph_01092.wav,0.913725
faph_01162.wav,0.913725
faph_01192.wav,0.913725
faph_01288.wav,0.913725
faph_01343.wav,0.913725
faph_01455.wav,0.913725
faph_01491.wav,0.913725
faph_01553.wav,0.913725
faph_01603.wav,0.913725
faph_01618.wav,0.913725
faph_01667.wav,0.913725
faph_01725.wav,0.913725
faph_01762.wav,0.913725
faph_01786.wav,0.913725
faph_01805.wav,0.913725
faph_01844.wav,0.913725
faph_01850.wav,0.913725
faph_00016.wav,0.890196
faph_00046.wav,0.890196
faph_00115.wav,0.890196
faph_00141.wav,0.890196
faph_00194.wav,0.890196
faph_00302.wav,0.890196
faph_00306.wav,0.890196
faph_00357.wav,0.890196
faph_00405.wav,0.890196
faph_00428.wav,0.890196
faph_00431.wav,0.890196
faph_00458.wav,0.890196
faph_00467.wav,0.890196
faph_00499.wav,0.890196
faph_00530.wav,0.890196
faph_00534.wav,0.890196
faph_00584.wav,0.890196
faph_00618.wav,0.890196
faph_00665.wav,0.890196
faph_00686.wav,0.890196
faph_00728.wav,0.890196
faph_00768.wav,0.890196
faph_00795.wav,0.890196
faph_00805.wav,0.890196
faph_00818.wav,0.890196
faph_00917.wav,0.890196
faph_00946.wav,0.890196
faph_00974.wav,0.890196
faph_00997.wav,0.890196
faph_01079.wav,0.890196
faph_01096.wav,0.890196
faph_01141.wav,0.890196
faph_01154.wav,0.890196
faph_01230.wav,0.890196
faph_01251.wav,0.890196
faph_01260.wav,0.890196
faph_01261.wav,0.890196
faph_01262.wav,0.890196
faph_01265.wav,0.890196
faph_01312.wav,0.890196
faph_01319.wav,0.890196
faph_01409.wav,0.890196
faph_01448.wav,0.890196
faph_01475.wav,0.890196
faph_01524.wav,0.890196
faph_01543.wav,0.890196
faph_01574.wav,0.890196
faph_01626.wav,0.890196
faph_01644.wav,0.890196
faph_01721.wav,0.890196
faph_01761.wav,0.890196
faph_01769.wav,0.890196
faph_01788.wav,0.890196
faph_01796.wav,0.890196
faph_01835.wav,0.890196
faph_01851.wav,0.890196
faph_01859.wav,0.890196
faph_01968.wav,0.890196
faph_01994.wav,0.890196
faph_01996.wav,0.890196
faph_00000.wav,0.862745
faph_00052.wav,0.862745
faph_00058.wav,0.862745
faph_00101.wav,0.862745
faph_00151.wav,0.862745
faph_00158.wav,0.862745
faph_00187.wav,0.862745
faph_00216.wav,0.862745
faph_00228.wav,0.862745
faph_00323.wav,0.862745
faph_00337.wav,0.862745
faph_00489.wav,0.862745
faph_00519.wav,0.862745
faph_00564.wav,0.862745
faph_00757.wav,0.862745
faph_01038.wav,0.862745
faph_01055.wav,0.862745
faph_01165.wav,0.862745
faph_01168.wav,0.862745
faph_01175.wav,0.862745
faph_01203.wav,0.862745
faph_01211.wav,0.862745
faph_01293.wav,0.862745
faph_01294.wav,0.862745
faph_01358.wav,0.862745
faph_01469.wav,0.862745
faph_01480.wav,0.862745
faph_01485.wav,0.862745
faph_01498.wav,0.862745
faph_01508.wav,0.862745
faph_01570.wav,0.862745
faph_01628.wav,0.862745
faph_01651.wav,0.862745
faph_01656.wav,0.862745
faph_01747.wav,0.862745
faph_01780.wav,0.862745
faph_01791.wav,0.862745
faph_01902.wav,0.862745
faph_01920.wav,0.862745
faph_01956.wav,0.862745
faph_01964.wav,0.862745
faph_00013.wav,0.827451
faph_00015.wav,0.827451
faph_00049.wav,0.827451
faph_00068.wav,0.827451
faph_00125.wav,0.827451
faph_00260.wav,0.827451
faph_00330.wav,0.827451
faph_00343.wav,0.827451
faph_00358.wav,0.827451
faph_00371.wav,0.827451
faph_00421.wav,0.827451
faph_00422.wav,0.827451
faph_00441.wav,0.827451
faph_00546.wav,0.827451
faph_00567.wav,0.827451
faph_00579.wav,0.827451
faph_00580.wav,0.827451
faph_00604.wav,0.827451
faph_00636.wav,0.827451
faph_00675.wav,0.827451
faph_00684.wav,0.827451
faph_00691.wav,0.827451
faph_00724.wav,0.827451
faph_00731.wav,0.827451
faph_00754.wav,0.827451
faph_00756.wav,0.827451
faph_00772.wav,0.827451
faph_00803.wav,0.827451
faph_00860.wav,0.827451
faph_00890.wav,0.827451
faph_00892.wav,0.827451
faph_00893.wav,0.827451
faph_00897.wav,0.827451
faph_00911.wav,0.827451
faph_00981.wav,0.827451
faph_00993.wav,0.827451
faph_01011.wav,0.827451
faph_01061.wav,0.827451
faph_01085.wav,0.827451
faph_01137.wav,0.827451
faph_01171.wav,0.827451
faph_01259.wav,0.827451
faph_01274.wav,0.827451
faph_01275.wav,0.827451
faph_01304.wav,0.827451
faph_01352.wav,0.827451
faph_01372.wav,0.827451
faph_01379.wav,0.827451
faph_01402.wav,0.827451
faph_01460.wav,0.827451
faph_01494.wav,0.827451
faph_01496.wav,0.827451
faph_01509.wav,0.827451
faph_01539.wav,0.827451
faph_01582.wav,0.827451
faph_01627.wav,0.827451
faph_01728.wav,0.827451
faph_01755.wav,0.827451
faph_01773.wav,0.827451
faph_01785.wav,0.827451
faph_01826.wav,0.827451
faph_01989.wav,0.827451
faph_00077.wav,0.788235
faph_00081.wav,0.788235
faph_00129.wav,0.788235
faph_00178.wav,0.788235
faph_00232.wav,0.788235
faph_00280.wav,0.788235
faph_00297.wav,0.788235
faph_00329.wav,0.788235
faph_00465.wav,0.788235
faph_00470.wav,0.788235
faph_00493.wav,0.788235
faph_00496.wav,0.788235
faph_00553.wav,0.788235
faph_00570.wav,0.788235
faph_00575.wav,0.788235
faph_00624.wav,0.788235
faph_00669.wav,0.788235
faph_00861.wav,0.788235
faph_00915.wav,0.788235
faph_01004.wav,0.788235
faph_01020.wav,0.788235
faph_01021.wav,0.788235
faph_01024.wav,0.788235
faph_01046.wav,0.788235
faph_01099.wav,0.788235
faph_01221.wav,0.788235
faph_01237.wav,0.788235
faph_01263.wav,0.788235
faph_01335.wav,0.788235
faph_01350.wav,0.788235
faph_01364.wav,0.788235
faph_01368.wav,0.788235
faph_01395.wav,0.788235
faph_01400.wav,0.788235
faph_01416.wav,0.788235
faph_01429.wav,0.788235
faph_01529.wav,0.788235
faph_01604.wav,0.788235
faph_01608.wav,0.788235
faph_01645.wav,0.788235
faph_01730.wav,0.788235
faph_01734.wav,0.788235
faph_01740.wav,0.788235
faph_01753.wav,0.788235
faph_01770.wav,0.788235
faph_01783.wav,0.788235
faph_01793.wav,0.788235
faph_01836.wav,0.788235
faph_01853.wav,0.788235
faph_01889.wav,0.788235
faph_01961.wav,0.788235
faph_00065.wav,0.741176
faph_00095.wav,0.741176
faph_00117.wav,0.741176
faph_00203.wav,0.741176
faph_00224.wav,0.741176
faph_00231.wav,0.741176
faph_00258.wav,0.741176
faph_00363.wav,0.741176
faph_00406.wav,0.741176
faph_00423.wav,0.741176
faph_00442.wav,0.741176
faph_00459.wav,0.741176
faph_00531.wav,0.741176
faph_00556.wav,0.741176
faph_00659.wav,0.741176
faph_00700.wav,0.741176
faph_00703.wav,0.741176
faph_00710.wav,0.741176
faph_00723.wav,0.741176
faph_00736.wav,0.741176
faph_00759.wav,0.741176
faph_00801.wav,0.741176
faph_00832.wav,0.741176
faph_00871.wav,0.741176
faph_00874.wav,0.741176
faph_00951.wav,0.741176
faph_00954.wav,0.741176
faph_00962.wav,0.741176
faph_00977.wav,0.741176
faph_01036.wav,0.741176
faph_01070.wav,0.741176
faph_01078.wav,0.741176
faph_01086.wav,0.741176
faph_01135.wav,0.741176
faph_01316.wav,0.741176
faph_01321.wav,0.741176
faph_01322.wav,0.741176
faph_01331.wav,0.741176
faph_01353.wav,0.741176
faph_01371.wav,0.741176
faph_01385.wav,0.741176
faph_01415.wav,0.741176
faph_01441.wav,0.741176
faph_01467.wav,0.741176
faph_01490.wav,0.741176
faph_01548.wav,0.741176
faph_01607.wav,0.741176
faph_01674.wav,0.741176
faph_01687.wav,0.741176
faph_01693.wav,0.741176
faph_01752.wav,0.741176
faph_01808.wav,0.741176
faph_01829.wav,0.741176
faph_01847.wav,0.741176
faph_01858.wav,0.741176
faph_01872.wav,0.741176
faph_01885.wav,0.741176
faph_01985.wav,0.741176
faph_00069.wav,0.686275
faph_00138.wav,0.686275
faph_00154.wav,0.686275
faph_00219.wav,0.686275
faph_00246.wav,0.686275
faph_00256.wav,0.686275
faph_00273.wav,0.686275
faph_00281.wav,0.686275
faph_00313.wav,0.686275
faph_00314.wav,0.686275
faph_00328.wav,0.686275
faph_00333.wav,0.686275
faph_00334.wav,0.686275
faph_00412.wav,0.686275
faph_00414.wav,0.686275
faph_00471.wav,0.686275
faph_00490.wav,0.686275
faph_00521.wav,0.686275
faph_00529.wav,0.686275
faph_00533.wav,0.686275
faph_00547.wav,0.686275
faph_00566.wav,0.686275
faph_00638.wav,0.686275
faph_00641.wav,0.686275
faph_00653.wav,0.686275
faph_00656.wav,0.686275
faph_00692.wav,0.686275
faph_00701.wav,0.686275
faph_00719.wav,0.686275
faph_00726.wav,0.686275
faph_00800.wav,0.686275
faph_00813.wav,0.686275
faph_00819.wav,0.686275
faph_00835.wav,0.686275
faph_00852.wav,0.686275
faph_00872.wav,0.686275
faph_00896.wav,0.686275
faph_00942.wav,0.686275
faph_00947.wav,0.686275
faph_00960.wav,0.686275
faph_00961.wav,0.686275
faph_01062.wav,0.686275
faph_01121.wav,0.686275
faph_01173.wav,0.686275
faph_01183.wav,0.686275
faph_01224.wav,0.686275
faph_01228.wav,0.686275
faph_01242.wav,0.686275
faph_01257.wav,0.686275
faph_01266.wav,0.686275
faph_01298.wav,0.686275
faph_01336.wav,0.686275
faph_01356.wav,0.686275
faph_01388.wav,0.686275
faph_01424.wav,0.686275
faph_01428.wav,0.686275
faph_01470.wav,0.686275
faph_01493.wav,0.686275
faph_01542.wav,0.686275
faph_01583.wav,0.686275
faph_01620.wav,0.686275
faph_01641.wav,0.686275
faph_01643.wav,0.686275
faph_01649.wav,0.686275
faph_01654.wav,0.686275
faph_01663.wav,0.686275
faph_01702.wav,0.686275
faph_01751.wav,0.686275
faph_01800.wav,0.686275
faph_01819.wav,0.686275
faph_01830.wav,0.686275
faph_01839.wav,0.686275
faph_01849.wav,0.686275
faph_01854.wav,0.686275
faph_01867.wav,0.686275
faph_01904.wav,0.686275
faph_01934.wav,0.686275
faph_01980.wav,0.686275
faph_00007.wav,0.631373
faph_00019.wav,0.631373
faph_00087.wav,0.631373
faph_00089.wav,0.631373
faph_00093.wav,0.631373
faph_00103.wav,0.631373
faph_00111.wav,0.631373
faph_00145.wav,0.631373
faph_00149.wav,0.631373
